Movie Title,Movie Score
Glorious 39,13.374615747830152
Glorious Betsy,10.170508589630467
Glory,18.87805510629414
Glory Alley,11.390892995574497
Glory Road,17.1924583389959
Gnomeo & Juliet,15.666930811346148
Go,18.171531991839977
Go Chase Yourself,15.166669040149044
Go Fish,12.882234153445758
Go Goa Gone,16.862867130018145
Go Into Your Dance,13.763321810003719
Go Tell the Spartans,12.184944798469257
Go West,14.613529250530238
"Go West, Young Lady",14.149305200151131
Go for Broke!,13.96065116356719
Go for Sisters,11.718881625612475
Go to Blazes,12.002734034571198
GoBots: Battle of the Rock Lords,13.822921197817708
GoGo Sentai Boukenger vs. Super Sentai,14.18432033271704
God Bless America,15.82045665349629
God Bless the Child,12.589918713554079
God Help the Girl,16.30004213160426
God Is My Co-Pilot,12.337705316557292
God Told Me To,12.516195853578015
God Tussi Great Ho,12.632470134239341
God for Sale,12.254690703087412
God of Gamblers,16.31587487774047
God of Gamblers Part III: Back to Shanghai,12.09790269941958
God's Gift to Women,10.029273509225536
God's Little Acre,12.85032155562041
God's Not Dead,13.950974511577902
God's Not Dead 2,12.361023751156743
God's Own Country,17.602069133452133
God's Pocket,12.689341129687726
God's Step Children,10.329196975173344
Goddess of Mercy,11.8850661145356
Godha,18.24975455127143
Godhi Banna Sadharana Mykattu,17.68617796194251
Godhuli,14.580812483958558
Gods and Generals,13.427498601586711
Gods and Monsters,17.08579775320206
Gods of Egypt,17.40047831753478
Godsend,12.748019443532332
Godspell,14.286795245893126
Godzilla,16.87902397341495
Godzilla 1985,13.1680839474119
Godzilla 2000: Millennium,14.072881637777101
Godzilla Minus One,18.479389088975715
Godzilla Raids Again,12.316918587140098
Godzilla vs. Biollante,14.416187959750104
Godzilla vs. Destoroyah,13.338313726349682
Godzilla vs. Gigan,11.477426731613562
Godzilla vs. Hedorah,12.010341225522687
Godzilla vs. Kong,16.154434884718626
Godzilla vs. Mechagodzilla,14.501306704667222
Godzilla vs. Megaguirus,13.396162496295222
Godzilla vs. Megalon,13.276079244296085
Godzilla vs. SpaceGodzilla,12.069706868880925
"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",13.021915243008753
Godzilla: Final Wars,13.709611051371326
Godzilla: Planet of the Monsters,14.187553674915021
Godzilla: Tokyo S.O.S.,14.620364084383906
Goemon,16.144425065338254
Gog,11.704470293356536
Gogol. Nachalo,13.996000567966089
Goin' South,13.110309081785541
Goin' to Town,13.911714542980764
Going All the Way,13.178716617348805
Going Berserk,11.555353532819343
Going Hollywood,14.177899581163402
Going Home,13.844555895593675
Going My Way,17.03571510918143
Going Overboard,10.542218985398756
Going Steady,12.87804760602642
Going Wild,12.047289300153572
Going in Style,16.966769149380678
Going the Distance,16.43714706555628
Gojoe: Spirit War Chronicle,13.629479878160115
Gokaiger Goseiger Super Sentai 199 Hero Great Battle,18.619531276253902
"Goke, Body Snatcher from Hell",9.60382550708933
Gokudô heiki,9.985437072467665
Gol Maal,19.66497095384049
Gold,16.452846242688395
Gold Diggers,16.778005088530822
Gold Diggers in Paris,14.280707028702903
Gold Diggers of 1933,15.877442664128287
Gold Diggers of 1935,16.217297055009098
Gold Diggers of 1937,15.556175481769946
Gold Diggers of Broadway,13.03554544472342
Gold Diggers: The Secret of Bear Mountain,15.415734146915119
Gold Is Where You Find It,11.576106238631658
Gold Rush Maisie,12.441215499098814
Gold of the Seven Saints,11.199124085258516
Golden Dawn,9.510297685069348
Golden Earrings,13.666461695509875
Golden Girl,14.97300064097795
Golden Gloves,11.71818776113659
Golden Harvest,15.053863423966076
Golden Hoofs,12.778569024463142
Golden Needles,11.971732653104503
Golden Rule Kate,14.725243925327582
Golden Yeggs,15.382101407695872
GoldenEye,18.716758826306858
Goldengirl,12.738906337360788
Goldfinger,19.144195749075106
Goldie,13.085805111399576
Goldilocks and the Three Bares,9.005783002013292
Goli Soda,17.93438671251002
Golimar,11.44067659694608
Goliyon Ki Raasleela Ram Leela,16.900741562367585
Golkonda High School,13.031135269975081
Golmaal 3,14.333685125445399
Golmaal Again,13.481972064903754
Golmaal Returns,14.509646945373031
Golmaal: Fun Unlimited,17.993081228835152
Golpo Holeo Shotti,17.514424977321934
Goltzius and The Pelican Company,11.96782962133405
Gomti Ke Kinare,16.133217905313916
Gone,15.749968196777406
Gone Baby Gone,20.2679415871104
Gone Fishin',13.379768146928077
Gone Girl,21.15788390671704
Gone in 60 Seconds,12.870308633231074
Gone to Earth,12.021094616833981
Gone with the Bullets,10.091936494915311
Gone with the West,9.816792826637624
Gone with the Wind,21.86822483357916
Gong fu chu shen,13.799074968713928
Gonks Go Beat,10.57847752960286
Good Boy,12.010062159732719
"Good Boy, Bad Boy",12.015286192752002
Good Burger,16.53316617425469
Good Deeds,12.852849273358853
Good Girls Go to Paris,13.560439837961741
Good Guys Wear Black,10.96795496330169
Good Luck,18.002625221248845
Good Luck Chuck,14.44785630935323
Good Morning,16.726004107199124
"Good Morning, Boys!",13.620820182754992
"Good Morning, Miss Dove",14.67549915326753
"Good Morning, Vietnam",18.956712457613733
Good Neighbor,10.251839443234607
Good Neighbor Sam,15.02943149607469
Good Neighbours,14.019912955745774
Good News,15.311451285681311
Good Sam,13.080950572471302
Good Time,16.701473005679865
Good Times,14.669178581460198
Good Vibrations,15.065361636215133
Good Will Hunting,24.11461791345105
Good-Time Girl,11.831761347811078
"Good-bye, My Lady",15.335621280411253
Goodbye Again,13.835245548112997
Goodbye America,11.987819159659274
Goodbye Bafana,14.747542187888785
Goodbye Charlie,12.8491958774597
Goodbye Christopher Robin,16.260735812657302
Goodbye First Love,13.812710985925388
Goodbye Mr. Loser,15.288058841800286
Goodbye Promise,17.64024029556848
"Goodbye, Columbus",13.727807534313257
"Goodbye, Mr. Chips",17.725475006670024
"Goodbye, My Fancy",12.204994626091406
"Goodbye, New York",10.127521211683261
"Goodnight, Sweetheart",9.764735878034013
Googly,17.01910117707008
Goon,16.630194984250075
Goon: Last of the Enforcers,13.781121098272116
Gopal Krishna,14.979702155008535
Gopala Gopala,16.96540652606338
Gopi Kishan,15.460635992965177
Gopinath,16.55143034330184
Gopura Vasalile,14.841123853267877
Gopurangal Saayvathillai,13.006490007373692
Gora Aur Kala,15.34317229251561
Gorath,11.775748351140408
Gordy,11.378716617348804
"Gore, Quebec",8.370249660549504
Goreyan Nu Daffa Karo,16.286664184738658
Gorgo,14.724589598531313
Gori Tere Pyaar Mein!,13.77292897659435
Gorilla My Dreams,14.282436255928882
Gorilla at Large,11.549503381371954
Gorillas in the Mist,15.16491695891089
Gorintaku,13.079702155008533
Gorko!,13.414777711855688
Goryachie novosti,14.37861649890483
Gosford Park,17.28929883594308
Gosht Choti Dongraevadhi,13.093185768817236
Gossip,15.252719060140501
Gotcha!,14.339210594992995
Gothic,13.147746842375865
Gothika,14.181157659010932
Gotti,13.141293555961376
Gou hun zhen duo ming quan,12.734395559465316
Gouravam,15.204925064183183
Goutham Nanda,14.576937881689119
Government Agents vs Phantom Legion,11.941558419266114
Government Girl,12.232876428219505
Govindudu Andari Vaadele,16.07904354266349
Goya's Ghosts,15.34031719691987
Goynar Baksho,13.99028079319682
Goyokin,16.449754551271432
Gozu,13.935274192073852
Grabbers,15.715303451057373
Grace Is Gone,11.104307259188943
Grace Unplugged,15.042350801448682
Grace of My Heart,16.475606545938586
Graffiti Bridge,11.813960314591567
Gramaphone,9.014618014113527
Gran Torino,21.082135499232376
Grand Canyon,15.135360849799834
Grand Central Murder,12.43191757670755
Grand Exit,11.854667825589319
Grand Hotel,15.847140081506183
Grand Larceny,12.95087041176826
Grand Masti,13.263718823947634
Grand Old Girl,9.002446864135052
Grand Prix,15.515305398237087
Grand Slam,13.354786143073177
Grand Theft Auto,12.940887669444809
Grand Theft Parsons,12.542157304170699
Grandma's Boy,17.697466942565022
Grandmaster,14.99259829910402
"Grandview, U.S.A.",12.711447860617124
Granny Get Your Gun,13.38958864071397
Grass Labyrinth,12.919733356252621
Grasshopper,12.705976038804884
Grave Encounters,14.643870336104428
Grave of the Vampire,10.4102768671938
Graveyard of Honor,11.424282083728983
Gravity,19.496952624442965
GravyTrain,10.583918247036273
Gray Lady Down,14.509744365227528
Grayeagle,13.65641904053534
Grease,20.42219238034046
Greased Lightning,13.591464643930454
Great Balls of Fire!,14.663451599205521
Great Day in the Morning,11.917105572689604
Great Expectations,17.09002266745948
Great Guns,11.934080117084008
Greed,12.583116859910426
Greedy,15.583131553323412
Greeku Veerudu,11.261808798406605
Green Card,17.10339863224485
Green Card Fever,12.63543870919502
Green Dolphin Street,15.166010568989384
Green Eyes,12.14452259332165
Green Fire,11.832382094788125
Green Fish,11.899797977263788
Green Grass of Wyoming,13.00734678222639
Green Grow the Rushes,10.994354011530802
Green Hat,17.354692825314014
Green Hell,11.335249191979466
Green Ice,12.649959959645969
Green Lantern,16.4327417326106
Green Light,11.304423580569322
Green Mansions,11.124413420667144
Green Room,16.738563552841523
Green Snake,16.157577138897246
Green Street 3: Never Back Down,12.753246289079108
Green Street Hooligans,17.510010861778294
Green Tea,13.844060495715512
Green Zone,14.648447350518722
Green for Danger,15.095608549795381
Greenberg,14.07887226046131
Greenfingers,15.755525659574488
Greenwich Village,15.482736670331416
Greetings,12.583765595909476
Greetings from Tim Buckley,13.972492050470866
Gregory's Girl,16.68170572169865
Gregory's Two Girls,10.665176078539925
Gremlins,20.09467037841467
Gremlins 2: The New Batch,17.05674270010016
Grendel Grendel Grendel,15.289619021738972
Grey Owl,16.817467213250872
"Greystoke: The Legend of Tarzan, Lord of the Apes",15.561967093151681
Gridiron Flash,9.071133493316832
Gridiron Gang,17.26317627860887
Gridlock'd,14.658362799117574
Grief Street,11.382792127488123
Grievous Bodily Harm,9.4682113100514
Griff the Invisible,14.475302355988845
Grind,14.562258319057978
Grizzly,10.857237952914346
Grizzly Falls,12.574672871831073
Gross Anatomy,15.278493392685082
Grosse Pointe Blank,19.020876380255164
Groundhog Day,21.5373042844682
Grounds for Marriage,11.025624174869169
Growing Up Smith,15.56289134972911
Grown Up Movie Star,11.051899827669853
Grown Ups,18.630244914056924
Grown Ups 2,16.115458866172812
Grudge Match,17.017810218015324
Grumpier Old Men,17.81973156730523
Grumpy,7.434928619090669
Grumpy Old Men,16.765919482289952
Gu xing xue lei,11.27459964485173
Guadalcanal Diary,13.685102708275096
Guardians of the Galaxy,22.297490947634998
Guardians of the Galaxy Vol. 2,22.42030306565307
Guardians of the Galaxy Vol. 3,20.158325820694472
Guarding Tess,15.787284127385876
Gubeer,16.471798737757815
Guddi,15.806792765720562
Guddu,13.743913535434263
Gudgudee,14.008549919895339
Gudia,12.212666039256376
Gudumba Shankar,15.664016342139648
Guess Who,15.100679288818913
Guess Who's Coming to Dinner,16.583142963013852
Guest House,12.295765387286117
Guest House Paradiso,13.481912396440748
Guest Wife,12.427777873508719
Gui liu xing,16.372563199413204
Guilt Is My Shadow,9.435940688395899
Guilty Bystander,11.565250910040882
Guilty Hands,13.539284664011264
Guilty as Sin,12.06253957732854
Guilty by Suspicion,11.905035887972634
Guilty of Romance,13.543080301118689
Guinea Pig 5: Mermaid in the Manhole,9.690378181898911
Guinevere,12.88912584719024
Gulaab Gang,13.648690658971034
Gulabi Aaina,8.43959414356847
Gulabi Talkies,11.120463306300042
Gulliver's Travels,14.761277618314383
Gulmohar,17.553967946284814
Gulumaal: The Escape,13.175537549437195
Gumby: The Movie,13.445446957552727
Gumnaam,15.848114027500644
Gumnaam: The Mystery,9.570795761669384
Gumrah,12.373728802935073
Gun Battle at Monterey,10.070357961753125
Gun Belt,11.153911853896314
Gun Brothers,12.47887053821782
Gun Crazy,14.963837147654832
Gun Duel in Durango,10.49826465147096
Gun Fever,9.171235680413657
Gun Fight,12.19875302348152
Gun Glory,11.6105004200558
Gun Lala de qiang,14.62424817785837
Gun Shy,12.041824853550857
Gun Smoke,15.441000022569293
Gun Smugglers,11.980315321753654
Gun Street,8.65598094685457
Gun Woman,10.489910693652138
Gun for a Coward,13.10487755510864
Gun the Man Down,13.473350877109398
Guna,17.286052744021646
Gunaah,9.39862662389212
Gunda,13.96800252238123
Gundamma Katha,18.868086851090744
Gunday,12.80628286802542
Gunde Jaari Gallanthayyinde,17.996874766520246
Gundello Godari,13.576915047536238
Gunehgaar,14.863371720079517
Gunfight at Comanche Creek,10.235138042927007
Gunfight at the O.K. Corral,15.08448365681738
Gunfight in Abilene,12.649972262381189
Gunfighters,11.750694689642705
Gung Ho,14.632322923328783
Gunga Din,15.951219829588116
Gunga Jumna,16.348869207397055
Gunhed,11.280739125529099
Gunless,14.291101434163188
Gunman in the Streets,10.757387577598186
Gunman's Walk,12.90082660612546
Gunmen,12.82901672898593
Gunn,10.770964735956852
Gunplay,12.763940477458467
Gunpoint,12.282735067131675
Guns Akimbo,15.589883279725434
Guns Girls and Gangsters,12.092664513705586
Guns at Batasi,15.038168941432762
Guns of Darkness,10.542709077176113
Guns of the Magnificent Seven,13.451424885344966
Guns of the Timberland,12.269282271976333
Gunsight Ridge,11.92640960431268
Gunslinger,10.525798928777744
Gunsmoke,17.66041713963188
Guntur Talkies,12.699403551859845
Gupt: The Hidden Truth,16.561265115451945
Gurgaon,13.19946909098982
Guru,16.33378534041867
Gurudev,14.876692091721054
Gus,12.113928640966627
Gutmoning peurejideonteu,11.912723584938657
Gutterballs,9.778729374076102
Guy X,10.649704271669792
Guys and Dolls,18.55713351641685
Guzaarish,17.20133459020413
Gwang tin lung fo wooi,10.339057523837646
Gyarakushî kaidou,14.12323536044564
Gyeongju,12.733272708152317
Gymkata,11.096264603414873
Gypsy,14.78197011772404
Gypsy Colt,15.119417128796943
Gypsy Wildcat,13.406424455957989
Günesi Gördüm,14.296727211255561
"H.M. Pulham, Esq.",14.388031641536069
Haajar Bachhar Dhorey,14.75413979892977
Haani,15.478418967778492
Haasil,17.392892189970166
Haath Ki Safai,12.914420112790074
Haathi Mere Saathi,13.715746560553907
Haathkadi,10.355034535936296
Hackers,15.552384840313763
Hacks,17.65553358926711
Hacksaw Ridge,21.880452198208623
Haganai: I Don't Have Many Friends,15.054969468589416
Hahaha,15.996579625652323
Hai Hai Nayaka,16.09215993813631
Haider,18.71626757728364
Haikara-San: Here Comes Miss Modern,8.589713644662544
Hail Caesar,11.403835432883614
Hail the Conquering Hero,14.841668241159283
"Hail, Caesar!",16.643079663991614
"Hail, Hero!",10.780969550358458
Hainan ji fan,13.253891522260037
Hair,18.651852405342918
Hair Show,15.865463553936724
Hair-Raising Hare,13.790968188046163
Hairpins,9.935324716512543
Hairspray,18.847373878318514
Haisiyat,15.112386707753085
Half Angel,11.805710484079277
Half Baked,16.79108014922759
Half Girlfriend,14.988263226406353
Half Human,9.645342310841903
Half Light,16.23467982568568
Half Marriage,11.542785146487708
Half Moon Street,13.012540610300046
Half Nelson,17.51727419988573
Half Past Dead,12.44803141510198
Half Shot at Sunrise,12.51656721922297
Half Ticket,13.94418429152269
Half a Loaf of Kung Fu,11.913284518583373
Half a Sinner,12.006063048275468
Half of a Yellow Sun,11.192745798044653
Half-Wits Holiday,11.514104724792098
Hall Pass,15.288463949311444
Halla Bol,15.540281246949291
Hallam Foe,14.790653380786374
Halloween,19.93942376974767
Halloween 4: The Return of Michael Myers,16.157608522972414
Halloween 5: The Revenge of Michael Myers,12.765441720174067
Halloween H20: 20 Years Later,17.200595324760148
Halloween II,14.782124431096554
Halloween: Resurrection,13.039933086470644
Halloween: The Curse of Michael Myers,13.138134085278804
Halls of Montezuma,14.206538677584053
Halo,16.69474454274399
Hamara Dil Aapke Paas Hai,11.372020199486009
Hamari Adhuri Kahani,16.73181372273588
Hamari Bahu Alka,8.828920632506051
Hamburger Hill,13.590652875911482
Hamlet,17.903781329687536
Hamlet 2,12.971943046031155
Hammer of the Gods,12.331861619037866
Hammer the Toff,11.386496358695789
Hammers Over the Anvil,14.195578591184262
Hammersmith Is Out,10.511702527935588
Hamraaz,16.76635052995497
Hamrahi,16.27691292530963
Han Gong-ju,12.625339838959787
Hana and Alice,16.38846141964239
Hancock,18.48544160984734
Hand in Hand,15.522946099804361
Hand of Death,10.525033312932479
Handle with Care,11.345184069803686
Handphone,9.272765041432326
Hands Across the Table,16.52136532666418
Hands Up,9.960365072734389
Hands Up!,10.913299606666246
Hands of Stone,15.031202305290414
Hands of the Ripper,11.867249325218229
Hang 'Em High,13.135813955504988
Hangar 18,11.087755608800983
Hangin' with the Homeboys,13.912531295535189
Hanging Up,13.03178398507487
Hangman's House,11.43753025131565
Hangman's Knot,11.473277426193453
Hangmen Also Die!,12.95490283850756
Hangover Square,13.665906369571744
Hank Williams First Nation,13.876951622555833
Hank Williams: The Show He Never Gave,14.860694152117883
Hank and Mike,12.419012777016668
Hanna,18.95480075194547
Hannah Lee: An American Primitive,10.57895194509586
Hannah Montana: The Movie,14.509213910397012
Hannah and Her Sisters,19.154752987357625
Hannibal,20.02465642800541
Hannibal Brooks,14.216844677655443
Hannie Caulder,13.364848168513541
Hanover Street,13.857574653251046
Hans Christian Andersen,16.86957870528513
Hansel & Gretel,13.357073452812816
Hansel & Gretel Get Baked,11.83417711854322
Hansel & Gretel: Witch Hunters,14.704887298601307
Hanson and the Beast,14.703365514916355
Hanste Khelte,15.278111638959617
Hanuman Da' Damdaar,12.745850422682569
Hanuman Junction,16.101840643898115
Hanuman vs. 7 Ultraman,11.600383112527137
Happily Ever After,13.74844736172895
Happily N'Ever After,12.99470700923536
Happiness,16.85331076623969
Happy Anniversary,14.745192478658538
Happy Birthday to Me,13.005905955216914
"Happy Birthday, Wanda June",11.534664744527436
Happy Days,18.106387330382375
Happy Death Day,17.565566417333848
Happy End,12.709051714350569
Happy Ending,13.886240389156416
Happy Endings,19.341500627933147
Happy Ever After,14.543674818115605
Happy Feet,18.85145407725674
Happy Feet Two,16.90786596259831
Happy Ghost III,16.090972472431265
Happy Gilmore,18.46176101925952
Happy Go Ducky,13.628570350931495
Happy Go Lovely,14.145428632391116
Happy Is the Bride,13.206995850599302
Happy Journey,15.285411688472287
Happy Land,13.349276451435854
Happy Landing,13.321623154534976
"Happy Mother's Day, Love George",11.072582481760456
Happy New Year,15.638183975007822
Happy Times,16.843360381698382
Happy Wedding,14.17389471014407
"Happy, Texas",16.541231324163014
Happy-Go-Lucky,16.517008451658384
Happythankyoumoreplease,16.921341873263362
Haqeeqat,16.01715988094528
Har Dil Jo Pyar Karega...,15.85018590721631
Har Har Byomkesh,13.86766917977495
Haraamkhor,15.368999514613286
Harakiri,18.44502702539669
Hard Boiled,17.449084465454938
Hard Boiled Sweets,11.309101479371428
Hard Core Logo,14.064537705434399
Hard Eight,16.20152943863414
Hard Guy,10.110211147639045
Hard Promises,12.469912954029255
Hard Rain,15.17728255945201
Hard Target,16.233269073631554
Hard Times,15.51031021907787
Hard to Get,13.149206575147378
Hard to Hold,12.74064913854773
Hard to Kill,14.102045591981597
Hardball,15.741353308757613
Hardcore,13.476511966644956
Hardcore Henry,15.93220494639446
Hardware,13.160482337691741
Hare Brush,14.74969749504555
Hare Force,15.45220754180091
Hare Lift,16.233555444597606
Hare Ram,14.105053633354778
Hare Tonic,13.53469963041448
Hare Trigger,15.808868217676212
Haredevil Hare,15.13180303710189
Hari Puttar: A Comedy of Terrors,9.195204118743687
Hari-Bhari,11.68832693936472
Harichandra,14.452672322395443
Haridas,8.065078077312174
Hariyali Aur Rasta,17.42178025780652
Harlem Is Heaven,15.716739192045571
Harlem Nights,14.830403697906592
Harlem on the Prairie,14.615472107781656
Harley Davidson and the Marlboro Man,15.03508499671102
Harlow,10.789111674901655
Harmony Cats,15.570751683071318
Harmony Lane,10.189386744400164
Harold & Kumar Escape from Guantanamo Bay,15.85261950686479
Harold & Kumar Go to White Castle,17.448676520057724
Harold and Maude,19.939188987188434
Harper,14.438526153054504
Harper Valley P.T.A.,12.767856596904778
Harriet the Spy,13.59454856201809
Harrison Bergeron,14.372986874503754
Harry & Son,12.750628101740588
Harry Black and the Tiger,11.201796613501852
Harry Brown,14.065085647697176
Harry Potter and the Chamber of Secrets,20.516096154700833
Harry Potter and the Deathly Hallows: Part 1,18.717521425578003
Harry Potter and the Deathly Hallows: Part 2,21.6151338635848
Harry Potter and the Goblet of Fire,18.64128130014661
Harry Potter and the Half-Blood Prince,19.821830978154992
Harry Potter and the Order of the Phoenix,20.268337705219636
Harry Potter and the Prisoner of Azkaban,21.42480193632929
Harry Potter and the Sorcerer's Stone,22.89353905954148
Harry Tracy: The Last of the Wild Bunch,12.056522036854515
Harry and Tonto,15.260279991762182
Harry and Walter Go to New York,11.45829188388635
Harry and the Hendersons,17.64118665780382
Harry in Your Pocket,12.919445970257797
Harsh Times,14.666304441770553
Hart's War,14.692755188193225
Haruchika: Haruta & Chika,8.783110298644104
Harvard Man,12.173004146238627
"Harvard, Here I Come!",11.406490007373693
Harvey,19.13463273332996
Harvie Krumpet,15.809804026237341
Hasee Toh Phasee,17.60827775215382
Haseena,14.701795744868193
Haseena Maan Jaayegi,16.06004627469971
Hatari!,15.801290375629566
Hatch Up Your Troubles,14.277909506957688
Hatchet III,12.361433344365034
Hate Story,13.972804903882677
Hate Story 2,13.629067255179741
Hated: GG Allin & the Murder Junkies,12.870120614492667
Hateship Loveship,13.96253301472161
Hatey Bazarey,17.750589834075495
Hathyar,15.483494468138446
Hating Alison Ashley,14.372445363826387
Hating kapatid,14.479803733413924
Hatsujô kateikyôshi: Sensei no aijiru,11.452715956474476
Hattrick,11.390269926297321
Haunted,13.96643273562811
Haunted - 3D,14.193232812140998
Haunted Harbor,11.697847005929027
Haunted Honeymoon,12.750079089811685
Haunted Mansion,14.691887678711526
Haunted Road,7.76655123864725
Haunted Spooks,10.993755547259974
Haunters,13.33530698857081
Hava Aney Dey,8.472244635369872
Havana Widows,11.423728307905053
Have Rocket -- Will Travel,12.478452201012807
Having Wonderful Time,13.059494043073975
Having You,14.50284173124215
Having a Wild Weekend,12.7759973903566
Hawa,8.358250118718168
Hawaa Hawaai,16.612512626602552
Hawaii,16.38514156106752
Hawaiian Nights,9.694583975771803
Hawalaat,11.81930990625343
Hawayein,13.508500167847448
Hawk the Slayer,11.216543880954987
Hawmps!,13.08691953534171
Hawthorne of the U.S.A.,15.17632965490658
Hayride to Hell,11.87860215489482
Haywire,15.228960416348839
Hazaar Chaurasi Ki Maa,14.450684277886388
He Comes Up Smiling,15.966545956845799
He Couldn't Say No,11.731651224167043
He Died with a Felafel in His Hand,14.947702023224243
He Found a Star,12.595297961158385
He Got Game,14.423237024432499
He Hired the Boss,8.530420876314995
He Knew Women,10.611189259988315
He Knows You're Alone,11.212996316661691
He Laughed Last,11.097300180941861
He Married His Wife,10.785500718079046
He Ran All the Way,12.957104397681997
He Snoops to Conquer,12.192150628176892
He Walked by Night,14.891162223464566
He Who Gets Slapped,14.24141106395959
He's Just Not That Into You,17.026450701672804
He's Way More Famous Than You,9.763149572215518
"He's a Woman, She's a Man",15.326057655105837
He-Man and She-Ra: The Secret of the Sword,17.169115301893935
Head Office,10.977149480065508
Head On,11.554875491267868
Head Over Heels,12.915071715556067
Head in the Clouds,15.696683549255269
Head of State,13.136912626920745
Head of the Class,13.46157793997061
Header,11.636282917654768
Headline Shooter,10.97041344765164
Healing,14.860312638435945
Hear My Song,16.18396018722401
Hear and Now,15.490041380247616
Heart Attack,12.611578855403614
Heart Condition,12.859224656969097
Heart Like a Wheel,15.987663570667463
Heart and Souls,18.152122623170662
Heart o' the Hills,12.152171655751099
Heart of America,10.726574406861022
Heart of Dixie,11.733244465802915
Heart of Midnight,10.65817021371782
Heart of the Rio Grande,10.849975892274028
Heartbeat,15.347408078485852
Heartbeats,17.75044240236389
Heartbreak Hotel,14.172992881012945
Heartbreak Ridge,15.306368541349514
Heartbreakers,17.837069802433696
Heartburn,15.380538820885418
Heartfall Arises,8.956393067230026
Heartless,12.880288563220255
Hearts in Atlantis,16.658554345378192
Hearts of Humanity,10.779053806758618
Hearts of the West,12.80105520397123
Hearts of the World,14.125599493918877
Heat,21.787318288751155
Heat Lightning,11.67448316224661
Heat Team,10.487814590900104
Heat and Dust,13.041679580311765
Heathcliff: The Movie,9.761019711511318
Heathers,16.287719770083687
Heatwave,11.711116817622539
Heaven & Earth,13.532463019903892
Heaven Can Wait,17.81531457560159
Heaven Help Us,13.218091049272022
Heaven Is for Real,14.449912135170742
"Heaven Knows, Mr. Allison",16.921732263492537
Heaven Only Knows,13.718657486201492
Heaven Tonight,7.691197353818467
Heaven and Earth,14.657843502633476
Heaven and Earth Magic,11.646732050321212
Heaven in the Dark,10.534122122953953
Heaven on Earth,10.860738258812733
Heaven or Vegas,12.180582105337283
Heaven with a Barbed Wire Fence,11.61595609914604
Heaven's Burning,12.853460580407624
Heaven's Memo Notepad,16.80727134321788
Heaven's Prisoners,12.97413073901181
Heaven's Story,12.35055833604667
Heavens Above!,12.960797555017932
Heavy,15.071684000693727
Heavy Metal 2000,13.39087105576652
Heavy Traffic,12.654150249496977
Heavyweights,14.91898497090646
Hebbuli,15.557483031713057
Hector and the Search for Happiness,18.202398746987285
Hedwig and the Angry Inch,18.10603035486647
Heera Panna,16.47044146207663
Heeralal Pannalal,12.018896942083867
Hei yanjing,14.077277332605517
Heidi,17.171289702470673
Heist,14.748232529821578
Held Up,12.871329649995022
Heldorado,12.533651449379583
Helen of Four Gates,8.553400728985544
Helen of Troy,14.30141840872861
Helen's Babies,12.12027572901378
Hell Baby,11.915305398237088
Hell Below Zero,12.006218491101308
Hell Bent,8.836307393037668
Hell Bent for Leather,12.552471778066243
Hell Boats,10.296155962047322
Hell Bound,10.81624084707794
Hell Comes to Frogtown,13.416209879992678
Hell Divers,12.687382559550322
Hell Drivers,13.620953052030828
Hell Harbor,9.980407183492696
Hell Has No Boundary,9.5692237731981
Hell Is Sold Out,11.254242076683568
Hell Is a City,13.797795951300378
Hell Is for Heroes,13.44232359987941
Hell Ship Mutiny,10.169544215148425
Hell Up in Harlem,12.24514691472961
Hell and High Water,12.879349095185026
Hell in Korea,12.482043716227235
Hell in the Pacific,15.1677164841498
Hell on Devil's Island,10.40737032426907
Hell on Frisco Bay,12.291127248662516
Hell on Wheels,18.752940373378415
Hell or High Water,18.58327829051185
Hell to Eternity,14.274083323753882
Hell's Angels,13.62053761621401
Hell's Angels '69,12.875073243196795
Hell's Crossroads,12.469418570676774
Hell's Half Acre,11.152088397716795
Hell's Heroes,11.607499162078723
Hell's Highway,11.030574843467527
Hell's Hinges,11.255374366831006
Hell's Horizon,11.130424264790513
Hell's House,10.136142378535693
Hell's Island,11.579319388845782
Hell's Kitchen,16.050058843679192
Hell's Outpost,10.775088625911042
"Hell, Heaven or Hoboken",13.068909896358232
Hell-Bent for Election,9.687546362318027
Hellbound: Hellraiser II,14.19634961448987
Hellboy,14.495294036244122
Hellboy II: The Golden Army,20.12791586537373
Hellcats of the Navy,11.559695354485328
Heller in Pink Tights,14.09388602295872
Hellfighters,15.786964602146062
Hellgate,9.040084643063459
Hellion,13.201781389301553
Hellions,11.03250328624473
Hello Again,14.45356545417534
Hello Brother,13.110041183275666
Hello Down There,14.163311084165674
Hello Mary Lou: Prom Night II,12.108386998268433
Hello Namasthe,14.300294155045133
"Hello, Dolly!",16.66174444162965
"Hello, Everybody!",13.192989784330269
"Hello, My Name Is Doris",16.175547593695356
Hello-Goodbye,10.897782480649346
Hellraiser,16.559121958980995
Hellraiser: Bloodline,12.80290850519012
Hells Angels on Wheels,12.685833666120281
Hellzapoppin',15.218701944360546
Help,15.677171817518413
Helpless,14.862432053952782
Helter Skelter,13.151348663074668
Hemalkasa,16.3879624170106
Hemingway's Adventures of a Young Man,14.408324344043407
Hemlock Society,17.32649921531571
Heneral Luna,15.45132094284167
Henna,14.325656211607305
Hennessy,11.951525721795672
Henry & Verlin,14.835921418739636
